subject,condition,window,start_seconds,engagement,alpha_gating,phase_organization,spatial_selectivity,asi_eeg
7,rest,45,90,0.2450658104959648,0.40864418423716165,0.25614056785856376,0.5445101013623165,0.3635901659885017
7,rest,46,92,0.6451710144474502,0.44982957649451183,0.784096601067137,0.7252500424612923,0.6510868086175978
7,rest,47,94,0.5364412502937446,0.14726576597012836,0.5016573979232807,0.46836799257436434,0.4134331016903795
7,rest,48,96,0.4374692262743368,0.31223237419859623,0.614709290657043,0.8307332551930016,0.5487860365807444
7,rest,49,98,0.28492744048158986,0.404598704845852,0.8125318415558477,0.8256934322144327,0.5819378547744305
7,rest,50,100,0.3445507190762015,0.38179128287654784,0.6806949889266221,0.3037387422871598,0.4276939332916328
7,rest,51,102,0.49660616585679723,0.268468283263575,0.4168862717819359,0.5017534017133602,0.4209285306539171
7,rest,52,104,0.5675519453019714,0.6510499748030129,0.7005480517343822,0.36999057421027026,0.5722851365124091
7,rest,53,106,0.8402628237677697,0.7465996964557894,0.6217749578340697,0.26908411710893265,0.6194303987916403
7,rest,54,108,0.5272140359852228,0.7002467313836915,0.48563042137063295,0.8185154587109267,0.6329016618626185
7,rest,55,110,0.5414986620902539,0.6379061729631431,0.6315269660240564,0.8690615346707918,0.6699983339370613
7,rest,56,112,0.59436788895497,0.45308104484253625,0.6624433250379788,0.9123873488258856,0.6555699019153427
7,rest,57,114,0.5045905390430274,0.617134198161342,0.8034148901434971,0.8091194692564679,0.6835647741510836
7,rest,58,116,0.6950296533661349,0.8057365699355623,0.5883607831362115,0.4269635460769541,0.6290226381287157
7,rest,59,118,0.6333163069100316,0.8504842680168152,0.7771185005344966,0.628950187046247,0.7224673156268976
7,rest,60,120,0.3238166052045156,0.6503741879954256,0.40691429156861886,0.7573920050468427,0.5346242724538507
7,rest,61,122,0.6767605162897931,0.6492995078785087,0.6670896886860098,0.21733654350806153,0.5526215640905933
7,rest,62,124,0.8190843444146336,0.6448264121119502,0.20331083053644103,0.3242954222004496,0.4978792523158686
7,rest,63,126,0.7740731783736958,0.7210203734344588,0.2493583360044157,0.15936090895630028,0.4759531991922177
7,rest,64,128,0.4833658284409849,0.5407914083034487,0.6041638367163008,0.4245248678700226,0.5132114853326892
7,rest,65,130,0.7140661164369656,0.5370803658302361,0.38769843906111373,0.33719830970103715,0.49401080775733813
7,rest,66,132,0.5722648127371933,0.5175440876270699,0.2782988836779577,0.541131171295485,0.4773097388344265
7,rest,67,134,0.519224285049345,0.6631456644196368,0.5123777654946178,0.47528342546479063,0.5425077851070976
7,rest,68,136,0.5400267449217001,0.27234043310040223,0.5543331252962431,0.2619061592225009,0.4071516156352116
7,rest,69,138,0.5720111290862546,0.2748296413278641,0.33255428675714915,0.5228821681876497,0.4255693063397294
7,rest,70,140,0.3278655826417134,0.5397587126718156,0.2706006134363184,0.7852768815569142,0.48087544757669043
7,rest,71,142,0.23360199528944217,0.16508509259642093,0.4265729090875208,0.5912604380720149,0.3541301087613497
7,rest,72,144,0.40218963662016705,0.46470604755105016,0.3490734569536351,0.5154490574491859,0.43285454964350956
7,rest,73,146,0.6884179005631079,0.6998979031058745,0.7605655454488307,0.33108169470920856,0.6199907609567554
7,high,0,0,0.5234623785088042,0.7114211745050513,0.5266924794559292,0.3245797717423215,0.5215389510530266
7,high,1,2,0.28914749315506694,0.9189401885207219,0.6208400408074056,0.1494487783475214,0.4945941252076789
7,high,2,4,0.4054780883403643,0.9615530791759247,0.3904109979558983,0.11392899726849086,0.46784279068516954
7,high,3,6,0.28262767745132733,0.9790988785428282,0.6443803285736704,0.10156740668607503,0.5019185728134753
7,high,4,8,0.3478757330086421,0.9468013272304338,0.44342892227422587,0.10966993119816935,0.4619439784278677
7,high,5,10,0.23151835749491345,0.7717822019532897,0.3897144527240006,0.09893537103251228,0.372987595801179
7,high,6,12,0.24497991784491277,0.8231507118889466,0.6062681733407913,0.10014137779068677,0.44363504521633434
7,high,7,14,0.06867541022779053,0.9960574279319787,0.6943118035511249,0.1996399932370629,0.48967115873698924
7,high,8,16,0.4219763066550905,0.9905718116997805,0.4735213789212782,0.11600157534860095,0.5005177681561875
7,high,9,18,0.681056516751735,0.5422037795315147,0.585286035008256,0.1000494780887551,0.4771489523450652
7,high,10,20,0.2722068817908661,0.8534668218932051,0.8131375884173423,0.1782109995362766,0.5292555729094225
7,high,11,22,0.16590746545248267,0.9117292769107527,0.8467154116653204,0.12261895185614378,0.5117427764711748
7,high,12,24,0.4083341851849953,0.9223692875913447,0.5731364377133049,0.17406733964260962,0.5194768125330637
7,high,13,26,0.5045166338959481,0.918981670977416,0.7873838898505789,0.24900247017637778,0.6149711662250803
7,high,14,28,0.4666511680434505,0.9547533589329201,0.600022521174283,0.13610885872262532,0.5393839767183197
7,high,15,30,0.3799466328864751,0.8311416300822967,0.3102693892489364,0.11840914797747455,0.40994170004879565
7,high,16,32,0.45684720774377235,0.5493938644876319,0.4385555350728554,0.09065451194516534,0.3838627798123563
7,high,17,34,0.22457181637419957,0.596603874181982,0.8075176395083822,0.16667911048939976,0.4488431101384909
7,high,18,36,0.19410665586201292,0.7423015197361682,0.6021398575662679,0.12489021943261404,0.41585956314926575
7,high,19,38,0.2549654515121613,0.4328126336677845,0.7548789767581717,0.09895394238442334,0.38540275108063515
7,high,20,40,0.2880025081672084,0.35315460581601454,0.3775429975528031,0.12077685163487357,0.2848692407927249
7,high,21,42,0.411117215186462,0.6603528065803238,0.424148425815898,0.09081201556014105,0.39660761578570625
7,high,22,44,0.23944252395827556,0.9417417387646768,0.6000040139798785,0.10704937763976269,0.47205941358564835
7,high,23,46,0.09660808265337832,0.8072083546315074,0.5969288272666952,0.0952132674072952,0.398989632989719
7,high,24,48,0.27648989157241555,0.8538763979616246,0.5173853337400226,0.44302427065614514,0.522693973482552
7,high,25,50,0.29966958652041176,0.7515665867611444,0.8979164015583887,0.3290703239460181,0.5695557246964907
7,high,26,52,0.0753917880754018,0.6789748120919424,0.7363143325135997,0.12000842886488441,0.40267234038645705
7,high,27,54,0.24560191404397122,0.7432960742470325,0.7917199857057386,0.11098081065543308,0.47289969616304384
7,high,28,56,0.45308364057576744,0.6115077654936916,0.751748485949641,0.13536873176229744,0.48792715594534936
7,high,29,58,0.4397260617790183,0.633761676976556,0.4602597905007684,0.13077268966017555,0.41613005472912956
7,high,30,60,0.38623471726946107,0.9367638647402414,0.6339718274105403,0.22358236972198317,0.5451381947855565
7,high,31,62,0.6207521506871835,0.9815455412433185,0.8439116103857277,0.3955464789014707,0.7104389453044251
7,high,32,64,0.18915165223735012,0.9151637492231361,0.7307459011584354,0.15292704077321892,0.49699708584803515
7,high,33,66,0.030740647231516788,0.8187134089150228,0.9525114598346391,0.2127707336740273,0.5036840624138015
7,high,34,68,0.5393715497052822,0.8391424795379417,0.6615472651366702,0.11645063049473714,0.5391279812186578
7,high,35,70,0.29582428969013685,0.945285610566891,0.6160149467521212,0.15738635603999895,0.503627800762287
7,high,36,72,0.16855381402629313,0.8997844818219959,0.4057405925005674,0.19091199625872912,0.41624772115189634
7,high,37,74,0.7211167337223388,0.872733947999582,0.46100022521333645,0.17314250986951676,0.5569983542011935
7,high,38,76,0.6250020141321994,0.7874467379144193,0.7139904069352401,0.1398517718124418,0.5665727326985751
7,high,39,78,0.275472707001987,0.6331680979922467,0.3138070879215372,0.24688124965690703,0.3673322856431695
7,high,40,80,0.41148782434249376,0.7342876867823303,0.5168417536807683,0.1619008370828842,0.45612952547211916
7,high,41,82,0.5623925028272798,0.7933126089986134,0.35079695537955147,0.09418122187252727,0.450170822269493
7,high,42,84,0.45646433822896676,0.8512959944188633,0.34268780635771984,0.14019476189645794,0.44766072522550193
7,high,43,86,0.3954815680441692,0.8005950641008367,0.40994630942295757,0.21003219897322734,0.45401378513529767
7,high,44,88,0.7117656417151335,0.547343657818358,0.44431773287148757,0.19331483739001507,0.4741854674487485
7,high,45,90,0.6922369913343301,0.6033178351832463,0.6232468741997208,0.11910756554219915,0.509477316564874
7,high,46,92,0.7731667583663062,0.7072239896725401,0.4721452898044716,0.13486903779770182,0.5218512689102549
7,high,47,94,0.688487075787792,0.726426969910412,0.18038411379138342,0.1454758866155612,0.43519351152628716
7,high,48,96,0.2313573880946961,0.5272342237450737,0.5037044528897044,0.18017981679603082,0.3606189703813763
7,high,49,98,0.5696628659476443,0.533623336789448,0.5384367364301652,0.11681317556601356,0.43963402868331775
7,high,50,100,0.651143439303691,0.8059494134251235,0.4474084483857155,0.11792379927083299,0.5056062750963407
7,high,51,102,0.3837885128742121,0.8599057874389173,0.4926986958261159,0.12407022855196477,0.46511580617280257
7,high,52,104,0.22413170822467127,0.7326546354943839,0.6570699386393152,0.12788529604394624,0.4354353946005791
7,high,53,106,0.10138639455582026,0.548105211433443,0.4797136158114972,0.16811537706815535,0.32433014971722895
7,high,54,108,0.13631949537964017,0.569478696455906,0.4270931525057206,0.17466389455069017,0.3268888097229892
7,high,55,110,0.31794350162304413,0.8444940655606984,0.30697281036798435,0.10887149857867194,0.3945704690325997
7,high,56,112,0.2983429325136756,0.8711737970757296,0.382559776791885,0.14752399257307444,0.4249001247385912
7,high,57,114,0.5366218441264636,0.7861442497361644,0.4233997085982767,0.1373106164793016,0.4708691047350516
7,high,58,116,0.22813855400638036,0.7896984903753563,0.4288032903408218,0.1781589270524494,0.40619981544375194
7,high,59,118,0.17706433986311867,0.6685283846218077,0.8762672545124067,0.18291011055009443,0.47619252238685694
7,high,60,120,0.24030510634872612,0.507384769536953,0.8053269127292483,0.11745581170877033,0.41761815008092446
7,high,61,122,0.41719102328252167,0.4173603525572638,0.4534790749179041,0.13007232853438666,0.3545256948230191
7,high,62,124,0.14231501165897975,0.6844570984800195,0.3729512917911228,0.24356291381734155,0.3608215789368659
7,high,63,126,0.4760636812468353,0.6968339634776589,0.822065711165821,0.1405024031329868,0.5338664397558255
7,high,64,128,0.5255465850443672,0.6298110489695603,0.6320564053674632,0.11200628499253118,0.47485508109348046
7,high,65,130,0.550478167666293,0.8299865042464606,0.5684426868741654,0.14791167141315545,0.5242047575500186
7,high,66,132,0.4866159741760461,0.8338049906919176,0.5081439757634137,0.12706129612634487,0.48890655918943055
7,high,67,134,0.39074511128557327,0.6791566528373725,0.23655335338492833,0.11388973710303818,0.3550862136527281
7,high,68,136,0.3246588096470389,0.8482902723011265,0.2848659948448519,0.1935801921403323,0.41284881723333744
7,high,69,138,0.37722169552800705,0.7801900916740928,0.37441969909020223,0.16881329863139277,0.42516119623092374
7,high,70,140,0.33699514664101254,0.9492556746167509,0.5851462724034125,0.248424922436223,0.5299555040243498
7,high,71,142,0.19370172808245392,0.9855290630176613,0.7506966755871313,0.643026711810974,0.6432385446245551
7,high,72,144,0.9639760609972648,0.9918364802078264,0.3644818460339239,0.40326329816431644,0.6808894213508329
7,high,73,146,0.968291392389731,0.9937449663617556,0.5425157603894509,0.31056784508518154,0.7037799910565298
8,rest,0,0,0.18174069514455632,0.7239614570169832,0.7852005860362263,0.9019247437622201,0.6482068704899965
8,rest,1,2,0.2022592927125551,0.5988688650961321,0.768231561211964,0.8348850494930284,0.6010611921284199
8,rest,2,4,0.7063191416021283,0.43304727177107427,0.22422175884958273,0.2662932708266218,0.40747036076235177
8,rest,3,6,0.6110517861974213,0.4730342748750084,0.8355512372784311,0.7202028037768005,0.6599600255319154
8,rest,4,8,0.658308883933838,0.6278027263165874,0.96120603791912,0.6641734345242969,0.7278727706734606
8,rest,5,10,0.8430121260140251,0.7747363376946526,0.5411730736686098,0.5289698141919957,0.6719728378923208
8,rest,6,12,0.886409984426285,0.6774480789741087,0.29514043733657574,0.33234995450255955,0.5478371138098823
8,rest,7,14,0.8450603460092738,0.7137368392675473,0.5025722922337997,0.3638074010931968,0.6062942196509544
8,rest,8,16,0.34929554307174665,0.6355525773226157,0.7480139404348284,0.7801069846348586,0.6282422613660124
8,rest,9,18,0.4822121751950412,0.6273379431401893,0.5467553668371883,0.7136837805622825,0.5924973164336753
8,rest,10,20,0.8646207392804618,0.8101859192795406,0.49742770776620043,0.22311006996184823,0.5988361090720127
8,rest,11,22,0.86000065308901,0.7797037211414362,0.4386533025040684,0.26246378193660386,0.5852053646677796
8,rest,12,24,0.4915876489239852,0.741692888503279,0.7318199863452349,0.3845420105288305,0.5874106335753324
8,rest,13,26,0.4542121453847016,0.6732338706650624,0.5797213748769758,0.7737445999727481,0.6202279977248719
8,rest,14,28,0.9200283402609085,0.5546068095237296,0.5312222927615862,0.32411314242954486,0.5824926462439423
8,rest,15,30,0.5963898448711924,0.6637996144095862,0.48775820366148004,0.502185400261971,0.5625332658010574
8,rest,16,32,0.04311770647608957,0.7396031422189411,0.28382153368882906,0.9396084927697232,0.5015377187883958
8,rest,17,34,0.21282476859100558,0.6841596318421254,0.8654979202206966,0.8580916380524398,0.6551434896765668
8,rest,18,36,0.49700733354022936,0.24172452316654297,0.5846304226279755,0.7507802870227942,0.5185356415893855
8,rest,19,38,0.4995421842210713,0.19551417534603552,0.21581201516186524,0.49421158064702775,0.35126998884399996
8,rest,20,40,0.521917887257634,0.3387860742153769,0.40540575633202786,0.5957641311221712,0.4654684622318025
8,rest,21,42,0.04296624205229372,0.43032518117785634,0.43804076661379704,0.9179748558034067,0.4573267614118384
8,rest,22,44,0.02008874028392763,0.4062891431589864,0.22962428703818907,0.920297072027922,0.39407481062725624
8,rest,23,46,0.29807405334503123,0.16765618833355342,0.1717885645637745,0.5373781124924899,0.29372422968371226
8,rest,24,48,0.8235824135413828,0.27195958497586614,0.3437928680629729,0.2788101491980221,0.429536253944561
8,rest,25,50,0.49676913113230753,0.35992110822064766,0.37800398081485315,0.49403467420111674,0.4321822235922313
8,rest,26,52,0.37559576366787784,0.655746496622788,0.6965214412982063,0.7057704735299841,0.608408543779714
8,rest,27,54,0.5004578157789287,0.40388357820231835,0.9190020050995824,0.4302341554081432,0.5633943886222431
8,rest,28,56,0.9096040595211637,0.6148136442671492,0.40866989366209916,0.34240412240477225,0.5688729299637961
8,rest,29,58,0.8687702470200731,0.48427740179258677,0.4897589857993312,0.4348191237421021,0.5694064395885233
8,rest,30,60,0.6564462453458726,0.22186771947299236,0.4202102641598238,0.6004987944305715,0.47475575585231505
8,rest,31,62,0.8889574828640667,0.3714355898988345,0.8441356925767751,0.31050247093768096,0.6037578090693393
8,rest,32,64,0.7502333886405826,0.29408506573592663,0.4466156832500784,0.45044085606312406,0.48534374842242795
8,rest,33,66,0.7474845323513415,0.18980093407052126,0.747311651314401,0.6006347532525239,0.5713079677471969
8,rest,34,68,0.683786634323938,0.3219477365846088,0.3830366487833335,0.5790770413106707,0.49196201525063776
8,rest,35,70,0.3333183894327598,0.3480130997835311,0.5341401278786386,0.3848106101837895,0.40007055681967973
8,rest,36,72,0.4296381649616223,0.3251274699058904,0.22353338869779893,0.27928264570027567,0.3143954173163968
8,rest,37,74,0.4921831353364429,0.30672239631199705,0.45946214767852167,0.26494771980295706,0.38082884978247966
8,rest,38,76,0.43895348983181526,0.4896504725228523,0.44852428507450726,0.43518873055669305,0.45307924449646697
8,rest,39,78,0.3911690883889151,0.31244251727798356,0.2592542189015882,0.4973972918502082,0.36506577910467375
8,rest,40,80,0.35924437211394794,0.20238938802956397,0.45526455054010223,0.4267838921100985,0.3609205506984282
8,rest,41,82,0.26493810071532864,0.44131679726222134,0.6615784686051197,0.5578484262290092,0.48142044820291974
8,rest,42,84,0.038807305185984915,0.770293572901036,0.3365637530011472,0.7470610823783629,0.4731814283666328
8,rest,43,86,0.49055427045180494,0.7969851537522119,0.8802916663593896,0.6715052565658035,0.7098340867823024
8,rest,44,88,0.6375321147748332,0.77718226693658,0.842786422720918,0.7758774515420861,0.7583445639936044
8,rest,45,90,0.8923976071536749,0.47899446050312944,0.7166096418810912,0.7667014809937671,0.7136757976329156
8,rest,46,92,0.6378690297387534,0.8972154893990515,0.4269608032258348,0.39886010035678976,0.5902263556801073
8,rest,47,94,0.10030027433877767,0.4633377035991072,0.7685376363122493,0.6473784311361084,0.49488851134656064
8,rest,48,96,0.23751204135659415,0.49021579955687083,0.2552403621760212,0.608548741750591,0.3978792362100193
8,rest,49,98,0.4360895399161878,0.7739978558508106,0.6838708313508278,0.49781459973802905,0.5979432067139638
8,rest,50,100,0.39744415346505024,0.5570749891822134,0.3033598863782798,0.5366712209109981,0.4486375624841354
8,rest,51,102,0.5316881929429196,0.5708599643402353,0.6857891076596639,0.33916150640435133,0.5318746928367926
8,rest,52,104,0.8068545946832191,0.5097842004431291,0.48310961790439455,0.31559760869890185,0.5288365054324111
8,rest,53,106,0.5783029291339672,0.3590325010933772,0.8634985329116295,0.48357793723381864,0.5711029750931981
8,rest,54,108,0.6874956303903267,0.3923670480541127,0.8571876017115893,0.5400562929551753,0.619276643277801
8,rest,55,110,0.41223786033331344,0.47378517370252843,0.3100474458420793,0.43003990239602585,0.4065275955684867
8,rest,56,112,0.70285785533262,0.6010336722316273,0.3876801303069232,0.3810356442322819,0.5181518255258631
8,rest,57,114,0.3682927967101191,0.6158464392207723,0.47211113417438855,0.6796111595777244,0.5339653824207511
8,rest,58,116,0.11566937060671854,0.5311065703966439,0.7062410920226031,0.5055168328224067,0.464633466462093
8,rest,59,118,0.3756895777911647,0.4208372983899148,0.6078766390911284,0.513144688164285,0.47938705085912325
8,rest,60,120,0.7390543824931518,0.7685978363155632,0.23749350023976012,0.4407022594396635,0.5464619946220346
8,rest,61,122,0.691359708652116,0.6236872645838873,0.46037208600009827,0.27245011772313144,0.5119672942398082
8,rest,62,124,0.49302212156022485,0.4580119885453518,0.8952398338297767,0.5326768544995678,0.5947376996087302
8,rest,63,126,0.23732414341312727,0.2837559631824846,0.6098271146756914,0.6424919461980452,0.4433497918673371
8,rest,64,128,0.34534923628690295,0.6681180795122833,0.5784342404340711,0.7432044678485221,0.5837765060204448
8,rest,65,130,0.7162170047443583,0.795800738542318,0.14038635782388895,0.2850620219025266,0.48436653075327296
8,rest,66,132,0.5194017501580318,0.6714518363229259,0.5926366449053434,0.35949735911598657,0.5357468976255719
8,rest,67,134,0.42784169473749717,0.7468368232910084,0.41853837802125793,0.422315198643257,0.5038830236732551
8,rest,68,136,0.3924982777945572,0.8807952175434275,0.6254997314002558,0.2825427075644288,0.5453339835756673
8,rest,69,138,0.6512056338664259,0.65951506648475,0.5487954100256955,0.29637439845885083,0.5389726272089306
8,rest,70,140,0.8038822721967382,0.3184812039605949,0.5390644646493772,0.2390295234167853,0.47511436605587387
8,rest,71,142,0.5512609614595902,0.3786276073127659,0.33466742619087775,0.22613376222465115,0.37267243929697125
8,rest,72,144,0.6810524696196382,0.266182521946855,0.702576153667601,0.7203361896360726,0.5925368337175417
8,rest,73,146,0.6242972169787635,0.470567703604241,0.48343499758829644,0.8088896379165771,0.5967973890219695
8,high,0,0,0.1875829734458122,0.8417342951399502,0.7272739891912268,0.4164443068893056,0.5432588911665737
8,high,1,2,0.02651311289641592,0.7658474841177578,0.6995601128423568,0.47841503791889833,0.49258393694385716
8,high,2,4,0.008041358260786263,0.6993899552331608,0.7894696459646755,0.845451281066388,0.5855880601312526
8,high,3,6,0.3836102997691344,0.8407329543250642,0.471032817289807,0.473331796042495,0.5421769668566252
8,high,4,8,0.6795450708844556,0.7041330185771855,0.6584995319868767,0.8116859846854054,0.7134659015334808
8,high,5,10,0.8294432571559281,0.5318583062240159,0.6683641754386037,0.8965661446086468,0.7315579708567986
8,high,6,12,0.5589636564682388,0.6050703848543186,0.5165999971767319,0.907105057150843,0.6469347739125331
8,high,7,14,0.5971310491893018,0.7456271952184256,0.4704516677273732,0.6607482915827668,0.6184895509294668
8,high,8,16,0.4997253884204237,0.5087917746588118,0.9055228821740344,0.5466976749536849,0.6151844300517386
8,high,9,18,0.14209030987237806,0.4728217914533869,0.8098383121569022,0.3691333143126454,0.44847093194882814
8,high,10,20,0.05158934890220766,0.7928099365348755,0.7606760748501056,0.6099335107956597,0.5537522177707122
8,high,11,22,0.08872448034561552,0.8598236398880279,0.7030046758430964,0.5991976614432524,0.562687614379998
8,high,12,24,0.0217237387373468,0.7161120567909095,0.5044048128161346,0.8560924482714813,0.524583264153968
8,high,13,26,0.0101858414131993,0.7704682821403537,0.9594963244119288,0.9874255862923942,0.681894008564469
8,high,14,28,0.022748250129570623,0.7424269042845599,0.9465332214768425,0.9959922766211255,0.6769251631280246
8,high,15,30,0.21878960110364568,0.5573357431571595,0.34072057314599274,0.4424639179620829,0.3898274588422202
8,high,16,32,0.45233545842355594,0.6091466668030852,0.2407580681850272,0.4217596138219954,0.43099995180841594
8,high,17,34,0.15663721691131643,0.7544528025891928,0.16570184037792554,0.5124406647769245,0.3973081311638398
8,high,18,36,0.08198302023451642,0.8313290240222617,0.4787241227191081,0.521987451259964,0.4785059045589626
8,high,19,38,0.6798467605733682,0.7145577752037375,0.6596059832531553,0.41893035030608833,0.6182352173340874
8,high,20,40,0.4052060268451474,0.7154423550276595,0.27054766113217327,0.43418329148688584,0.4563448336229665
8,high,21,42,0.055576734888369644,0.6759963523260877,0.4884406049001923,0.5830316193237329,0.45076132785959566
8,high,22,44,0.013471824253914869,0.702693292739162,0.5022447486747204,0.7828090728649363,0.5003047346331834
8,high,23,46,0.03604241920646442,0.8686065862338787,0.9627819042294167,0.9312399219233162,0.6996677078982689
8,high,24,48,0.004422477856881621,0.9110112290257958,0.6330484045855457,0.9717693927899963,0.6300628760645548
8,high,25,50,0.006222677520399919,0.7089827831769858,0.3108801682462397,0.9975273768433653,0.5059032514467477
8,high,26,52,0.08180374835329413,0.6274556368765768,0.8095947499044088,0.8055336307574962,0.581096941472944
8,high,27,54,0.13163298225707595,0.73132278762153,0.5788949176961142,0.5845161669887655,0.5065917136408715
8,high,28,56,0.311447574685021,0.5404827682432524,0.30603165702878155,0.3270721614365505,0.37125854034840133
8,high,29,58,0.26947206430428694,0.6658030006933238,0.5356619481428329,0.5148870050863555,0.4964560045566998
8,high,30,60,0.34521019834137895,0.4341923274172922,0.5097001396116276,0.6672455718368333,0.48908705930178303
8,high,31,62,0.008074302295704328,0.7513838284269417,0.7750809196534232,0.7726812667714323,0.5768050792868754
8,high,32,64,0.05056030402493833,0.8186440999501818,0.16960024830469766,0.8113732346246446,0.46254447172611557
8,high,33,66,0.08306270842226529,0.7742286946124258,0.357876025106841,0.45503476209873844,0.41755054756006765
8,high,34,68,0.5460673240944244,0.7226123478168375,0.7320486159226712,0.3740948331366115,0.5937057802426362
8,high,35,70,0.04532541106460968,0.8111063036275755,0.6681354256709641,0.9152489497330752,0.6099540225240562
8,high,36,72,0.022772195653190153,0.7122650193533622,0.40633868080334296,0.8771225456609406,0.504624610367709
8,high,37,74,0.12947463973257567,0.641977843092961,0.7622461121093246,0.5647371239704019,0.5246089297263158
8,high,38,76,0.2978782140617704,0.7122036921401309,0.6328979979896666,0.28669843152887176,0.48241958393010986
8,high,39,78,0.4700021898339138,0.7392085289484597,0.3521218589437094,0.3703084728301386,0.4829102626390554
8,high,40,80,0.019693857528418388,0.7344071263685102,0.2862502126100391,0.7420030177025726,0.445588553552385
8,high,41,82,0.05247946740488229,0.8152880865309347,0.6521396246713381,0.6243834513218179,0.5360726574822433
8,high,42,84,0.010713018857341914,0.6247061862493405,0.2955056930467808,0.7833379139177812,0.4285657030178111
8,high,43,86,0.251239244446987,0.741774230085136,0.40183712742780725,0.39361282072181836,0.44711585567043716
8,high,44,88,0.3931556588663125,0.8395822645101833,0.2978000968534856,0.45577596911291973,0.49657849733572523
8,high,45,90,0.35119325259215317,0.6993656660631619,0.3068230241344658,0.41209274897846476,0.4423686729420614
8,high,46,92,0.3977768427267452,0.47244861033998403,0.8409476036882196,0.5806202711710313,0.572948331981495
8,high,47,94,0.2660308584954357,0.41647312328256064,0.9812467845178843,0.48542047712641856,0.5372928108555748
8,high,48,96,0.39119366346921497,0.7109560400647854,0.6238338721401975,0.5050225051832323,0.5577515202143576
8,high,49,98,0.4574176167192282,0.7657858692043513,0.7922011381521227,0.7927957399850436,0.7020500910151863
8,high,50,100,0.13862216417324863,0.7347475246355142,0.818870297317287,0.5686451549414538,0.5652212852668759
8,high,51,102,0.42278983202956144,0.7553531620880806,0.2394559382645435,0.7477302687472309,0.5413323002823541
8,high,52,104,0.009272252034349043,0.8829141735881992,0.6619126759590157,0.8463662915256029,0.6001163482767917
8,high,53,106,0.33086664900420726,0.8259633409974924,0.6042904594621221,0.9013565925947192,0.6656192605146353
8,high,54,108,0.13328288482378614,0.6573746709418593,0.4714932103833848,0.905216035085557,0.5418417003086469
8,high,55,110,0.011855286044596845,0.6899748963083114,0.6421797656859675,0.9308434998593633,0.5687133619745597
8,high,56,112,0.47444535581095226,0.7110416170604568,0.42275427209243177,0.6177497786771159,0.5564977559102392
8,high,57,114,0.12223839143328445,0.8469906787265539,0.7776015963818103,0.6491860398334777,0.5990041765937816
8,high,58,116,0.07029079771485258,0.6827676048510095,0.8368874185962923,0.7023682719479125,0.5730785232775167
8,high,59,118,0.03177530298422561,0.6798747837681981,0.584336328710956,0.8971361368160132,0.5482806380698483
8,high,60,120,0.0632287885581845,0.709440590149019,0.6502831198007384,0.7524142520114392,0.5438416876298453
8,high,61,122,0.6878053135778572,0.6948518617441108,0.6575609017694536,0.38191915449697267,0.6055343078970985
8,high,62,124,0.19591605104690288,0.6913115040227027,0.8843070164717469,0.7132499270035186,0.6211961246362178
8,high,63,126,0.007020800018756193,0.8777283137697248,0.7183357033828309,0.9945220090721182,0.6494017065608575
8,high,64,128,0.20184411443810912,0.8623096096825416,0.2670030892536522,0.9666684046358052,0.574456304502527
8,high,65,130,0.3047454255789229,0.8599644097346039,0.8201475746683592,0.8717965044656307,0.7141634786118792
8,high,66,132,0.07000254452996524,0.7790558298440506,0.7837210549041392,0.8046424484003682,0.6093554694196308
8,high,67,134,0.1797920174182636,0.804027121953375,0.5475055319341774,0.9751282026526109,0.6266132184896067
8,high,68,136,0.18145000778787865,0.8484951674264659,0.7964581592905272,0.9157732904829119,0.685544156246946
8,high,69,138,0.4783600151530519,0.661444056806894,0.4618261283484735,0.6001319867490528,0.550440546764368
8,high,70,140,0.07992921561549333,0.8077903545230862,0.9142219823137343,0.8084389091638521,0.6525951154040415
8,high,71,142,0.7136258779114759,0.905102408801873,0.9260236341691015,0.5793895451935013,0.781035366518988
8,high,72,144,0.8620157159034636,0.7556086748535812,0.38264220855404546,0.43163952649645865,0.6079765314518871
8,high,73,146,0.5705332984512614,0.7473201662202977,0.3150731892503177,0.4964748330611035,0.5323503717457452
9,rest,0,0,0.5625024874317649,0.3662906065408608,0.26861763055497695,0.44609489376836214,0.4108764045739912
9,rest,1,2,0.6853089599410012,0.28685095835465685,0.5797576834629804,0.9681087191344879,0.6300065802232816
9,rest,2,4,0.7636872851539677,0.26292097289079974,0.9920001875314814,0.8851211218061126,0.7259323918455903
9,rest,3,6,0.6641718408678434,0.3556663841650899,0.5353837060546435,0.661852851927806,0.5542686957538456
9,rest,4,8,0.6604435851137241,0.37569009422176586,0.8134312556408824,0.5315448168507512,0.5952774379567809
9,rest,5,10,0.4978636124287394,0.5482658769154888,0.8933991874192555,0.9526618511585623,0.7230476319805115
9,rest,6,12,0.8225004097259412,0.6132077874601878,0.9389940001532971,0.9083348482211522,0.8207592613901447
9,rest,7,14,0.39048402204216653,0.23857212577913545,0.6004639017405059,0.7365084191789573,0.4915071171851913
9,rest,8,16,0.2318970637176079,0.25864395767521603,0.12102159306026006,0.6173975373953062,0.30724003796209753
9,rest,9,18,0.5021363875712609,0.5139325832387515,0.9055995666180382,0.7171718033334061,0.6597100851903641
9,rest,10,20,0.4361466528612233,0.5393712655612277,0.6626397246691019,0.2404595810876874,0.46965430604481007
9,rest,11,22,0.4279499115673295,0.5943245052209963,0.5672908102998508,0.3383707240272113,0.481983987778847
